attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count,novelty_score,avg_text_similarity,novelty_group_size,novelty_group_key,authority_level,authority_weight,authority_reason
SRC_R010B07_TW_376440000A_000289_OFFICIAL,2025,2025-05-29,2015-2025_platformization,飛鳳傳情米點坊,芎林鄉,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376440000a_000289,official_restaurant_open_data,2025 official open-data page classifies 飛鳳傳情米點坊 as 台灣小吃/台菜（Taiwanese Cuisine） with markers 小吃; 台菜; 台灣小吃/台菜; Taiwanese Cuisine,high,"Official Tourism Administration open-data page gives update date, local government source, restaurant category and direct marker evidence. Duplicate source-url and restaurant artifact ID checked against Round010 overlay before append; one row represents one source artifact. TLS certificate validation was relaxed for metadata fetch because local Python rejected the site certificate, while the exact public URL is browser/web accessible.",SRC_R010B07_TW_376440000A_000289_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2025-05-29T04:15:20+08:00；餐飲店家類型：台灣小吃/台菜（Taiwanese Cuisine）；飛鳳傳情米點坊；台灣小吃/台菜（Taiwanese Cuisine）,小吃;台菜;台灣小吃/台菜;Taiwanese Cuisine,台灣小吃/台菜;Taiwanese Cuisine;台菜,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376440000a_000289,7975e609819b215f,SRC_R010B07_TW_376440000A_000289_OFFICIAL,1,0.9000,0.1000,1,飛鳳傳情米點坊,secondary,0.7000,official Taiwan Tourism Administration open-data source with direct date evidence
SRC_R010B07_TW_376440000A_000297_OFFICIAL,2025,2025-08-22,2015-2025_platformization,耕野月眉餐廳,峨眉鄉,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/en-us/portal/travel/details/restaurant_376440000a_000297,official_restaurant_open_data,2025 official open-data page classifies 耕野月眉餐廳 as 台灣小吃/台菜（Taiwanese Cuisine） with markers 小吃; 台菜; 台灣小吃/台菜; Taiwanese Cuisine,high,"Official Tourism Administration open-data page gives update date, local government source, restaurant category and direct marker evidence. Duplicate source-url and restaurant artifact ID checked against Round010 overlay before append; one row represents one source artifact. TLS certificate validation was relaxed for metadata fetch because local Python rejected the site certificate, while the exact public URL is browser/web accessible.",SRC_R010B07_TW_376440000A_000297_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2025-08-22T08:39:06+08:00；餐飲店家類型：台灣小吃/台菜（Taiwanese Cuisine）；耕野月眉餐廳；台灣小吃/台菜（Taiwanese Cuisine）,小吃;台菜;台灣小吃/台菜;Taiwanese Cuisine,台灣小吃/台菜;Taiwanese Cuisine;台菜,,,https://media.taiwan.net.tw/en-us/portal/travel/details/restaurant_376440000a_000297,9cf2f4a778060c12,SRC_R010B07_TW_376440000A_000297_OFFICIAL,1,0.9000,0.1000,1,耕野月眉餐廳,secondary,0.7000,official Taiwan Tourism Administration open-data source with direct date evidence
SRC_R010B07_TW_376440000A_000302_OFFICIAL,2025,2025-05-28,2015-2025_platformization,凌雲閣,尖石鄉,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/en-us/portal/travel/details/restaurant_376440000a_000302,official_restaurant_open_data,2025 official open-data page classifies 凌雲閣 as 台灣小吃/台菜（Taiwanese Cuisine） with markers 小吃; 台菜; 台灣小吃/台菜; Taiwanese Cuisine,high,"Official Tourism Administration open-data page gives update date, local government source, restaurant category and direct marker evidence. Duplicate source-url and restaurant artifact ID checked against Round010 overlay before append; one row represents one source artifact. TLS certificate validation was relaxed for metadata fetch because local Python rejected the site certificate, while the exact public URL is browser/web accessible.",SRC_R010B07_TW_376440000A_000302_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2025-05-28T02:44:55+08:00；餐飲店家類型：台灣小吃/台菜（Taiwanese Cuisine）；凌雲閣；台灣小吃/台菜（Taiwanese Cuisine）,小吃;台菜;台灣小吃/台菜;Taiwanese Cuisine,台灣小吃/台菜;Taiwanese Cuisine;台菜,,,https://media.taiwan.net.tw/en-us/portal/travel/details/restaurant_376440000a_000302,72a765dab5d1385a,SRC_R010B07_TW_376440000A_000302_OFFICIAL,1,0.9000,0.1000,1,凌雲閣,secondary,0.7000,official Taiwan Tourism Administration open-data source with direct date evidence
SRC_R010B07_TW_376440000A_000307_OFFICIAL,2025,2025-05-19,2015-2025_platformization,日日香客家傳統肉品行,竹東鎮,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/en-us/portal/travel/details/restaurant_376440000a_000307,official_restaurant_open_data,2025 official open-data page classifies 日日香客家傳統肉品行 as 台灣小吃/台菜（Taiwanese Cuisine） with markers 小吃; 台菜; 台灣小吃/台菜; Taiwanese Cuisine,high,"Official Tourism Administration open-data page gives update date, local government source, restaurant category and direct marker evidence. Duplicate source-url and restaurant artifact ID checked against Round010 overlay before append; one row represents one source artifact. TLS certificate validation was relaxed for metadata fetch because local Python rejected the site certificate, while the exact public URL is browser/web accessible.",SRC_R010B07_TW_376440000A_000307_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2025-05-19T08:21:18+08:00；餐飲店家類型：台灣小吃/台菜（Taiwanese Cuisine）；日日香客家傳統肉品行；台灣小吃/台菜（Taiwanese Cuisine）,小吃;台菜;台灣小吃/台菜;Taiwanese Cuisine,台灣小吃/台菜;Taiwanese Cuisine;台菜,,,https://media.taiwan.net.tw/en-us/portal/travel/details/restaurant_376440000a_000307,886ad967f50dd251,SRC_R010B07_TW_376440000A_000307_OFFICIAL,1,0.9000,0.1000,1,日日香客家傳統肉品行,secondary,0.7000,official Taiwan Tourism Administration open-data source with direct date evidence
SRC_R010B07_TW_376440000A_000311_OFFICIAL,2025,2025-05-20,2015-2025_platformization,新埔市場11號魚羹湯,新埔鎮,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376440000a_000311,official_restaurant_open_data,2025 official open-data page classifies 新埔市場11號魚羹湯 as 台灣小吃/台菜（Taiwanese Cuisine） with markers 小吃; 台菜; 台灣小吃/台菜; Taiwanese Cuisine,high,"Official Tourism Administration open-data page gives update date, local government source, restaurant category and direct marker evidence. Duplicate source-url and restaurant artifact ID checked against Round010 overlay before append; one row represents one source artifact. TLS certificate validation was relaxed for metadata fetch because local Python rejected the site certificate, while the exact public URL is browser/web accessible.",SRC_R010B07_TW_376440000A_000311_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2025-05-20T08:48:38+08:00；餐飲店家類型：台灣小吃/台菜（Taiwanese Cuisine）；新埔市場11號魚羹湯；台灣小吃/台菜（Taiwanese Cuisine）,小吃;台菜;台灣小吃/台菜;Taiwanese Cuisine,台灣小吃/台菜;Taiwanese Cuisine;台菜,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376440000a_000311,cc7be131369b5106,SRC_R010B07_TW_376440000A_000311_OFFICIAL,1,0.9000,0.1000,1,新埔市場11號魚羹湯,secondary,0.7000,official Taiwan Tourism Administration open-data source with direct date evidence
SRC_R010B07_TW_376440000A_000326_OFFICIAL,2025,2025-05-09,2015-2025_platformization,楊媽媽客家美食,關西鎮,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376440000a_000326,official_restaurant_open_data,2025 official open-data page classifies 楊媽媽客家美食 as 台灣小吃/台菜（Taiwanese Cuisine） with markers 小吃; 台菜; 台灣小吃/台菜; Taiwanese Cuisine,high,"Official Tourism Administration open-data page gives update date, local government source, restaurant category and direct marker evidence. Duplicate source-url and restaurant artifact ID checked against Round010 overlay before append; one row represents one source artifact. TLS certificate validation was relaxed for metadata fetch because local Python rejected the site certificate, while the exact public URL is browser/web accessible.",SRC_R010B07_TW_376440000A_000326_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2025-05-09T07:42:48+08:00；餐飲店家類型：台灣小吃/台菜（Taiwanese Cuisine）；楊媽媽客家美食；台灣小吃/台菜（Taiwanese Cuisine）,小吃;台菜;台灣小吃/台菜;Taiwanese Cuisine,台灣小吃/台菜;Taiwanese Cuisine;台菜,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376440000a_000326,60616c4c82c5a4d5,SRC_R010B07_TW_376440000A_000326_OFFICIAL,1,0.9000,0.1000,1,楊媽媽客家美食,secondary,0.7000,official Taiwan Tourism Administration open-data source with direct date evidence
SRC_R010B07_TW_376440000A_000327_OFFICIAL,2025,2025-05-15,2015-2025_platformization,新埔市場12號粄條,新埔鎮,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376440000a_000327,official_restaurant_open_data,2025 official open-data page classifies 新埔市場12號粄條 as 台灣小吃/台菜（Taiwanese Cuisine） with markers 粄條; 小吃; 台菜; 台灣小吃/台菜,high,"Official Tourism Administration open-data page gives update date, local government source, restaurant category and direct marker evidence. Duplicate source-url and restaurant artifact ID checked against Round010 overlay before append; one row represents one source artifact. TLS certificate validation was relaxed for metadata fetch because local Python rejected the site certificate, while the exact public URL is browser/web accessible.",SRC_R010B07_TW_376440000A_000327_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2025-05-15T09:35:35+08:00；餐飲店家類型：台灣小吃/台菜（Taiwanese Cuisine）；新埔市場12號粄條；台灣小吃/台菜（Taiwanese Cuisine）,粄條;小吃;台菜;台灣小吃/台菜;Taiwanese Cuisine,台灣小吃/台菜;Taiwanese Cuisine;台菜,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376440000a_000327,49ec0257bcc5a5f5,SRC_R010B07_TW_376440000A_000327_OFFICIAL,1,0.9000,0.1000,1,新埔市場12號粄條,secondary,0.7000,official Taiwan Tourism Administration open-data source with direct date evidence
SRC_R010B07_TW_376440000A_000330_OFFICIAL,2025,2025-05-19,2015-2025_platformization,勝華香食品行東坡煙腸市場攤,新埔鎮,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376440000a_000330,official_restaurant_open_data,2025 official open-data page classifies 勝華香食品行東坡煙腸市場攤 as 台灣小吃/台菜（Taiwanese Cuisine）; 伴手禮/禮盒（Gift） with markers 小吃; 台菜; 台灣小吃/台菜; Taiwanese Cuisine,high,"Official Tourism Administration open-data page gives update date, local government source, restaurant category and direct marker evidence. Duplicate source-url and restaurant artifact ID checked against Round010 overlay before append; one row represents one source artifact. TLS certificate validation was relaxed for metadata fetch because local Python rejected the site certificate, while the exact public URL is browser/web accessible.",SRC_R010B07_TW_376440000A_000330_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2025-05-19T08:07:28+08:00；餐飲店家類型：台灣小吃/台菜（Taiwanese Cuisine）、伴手禮/禮盒（Gift）；勝華香食品行東坡煙腸市場攤；台灣小吃/台菜（Taiwanese Cuisine）; 伴手禮/禮盒（Gift）,小吃;台菜;台灣小吃/台菜;Taiwanese Cuisine,台灣小吃/台菜;Taiwanese Cuisine;台菜,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376440000a_000330,4567c751d27c9b1a,SRC_R010B07_TW_376440000A_000330_OFFICIAL,1,0.9000,0.1000,1,勝華香食品行東坡煙腸市場攤,secondary,0.7000,official Taiwan Tourism Administration open-data source with direct date evidence
SRC_R010B07_TW_376440000A_000341_OFFICIAL,2025,2025-05-16,2015-2025_platformization,新竹松鴨肉麵,竹北市,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376440000a_000341,official_restaurant_open_data,2025 official open-data page classifies 新竹松鴨肉麵 as 台灣小吃/台菜（Taiwanese Cuisine） with markers 小吃; 台菜; 台灣小吃/台菜; Taiwanese Cuisine,high,"Official Tourism Administration open-data page gives update date, local government source, restaurant category and direct marker evidence. Duplicate source-url and restaurant artifact ID checked against Round010 overlay before append; one row represents one source artifact. TLS certificate validation was relaxed for metadata fetch because local Python rejected the site certificate, while the exact public URL is browser/web accessible.",SRC_R010B07_TW_376440000A_000341_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2025-05-16T05:16:56+08:00；餐飲店家類型：台灣小吃/台菜（Taiwanese Cuisine）；新竹松鴨肉麵；台灣小吃/台菜（Taiwanese Cuisine）,小吃;台菜;台灣小吃/台菜;Taiwanese Cuisine,台灣小吃/台菜;Taiwanese Cuisine;台菜,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376440000a_000341,451450e39a3b4d30,SRC_R010B07_TW_376440000A_000341_OFFICIAL,1,0.9000,0.1000,1,新竹松鴨肉麵,secondary,0.7000,official Taiwan Tourism Administration open-data source with direct date evidence
SRC_R010B07_TW_376440000A_000344_OFFICIAL,2025,2025-05-20,2015-2025_platformization,老鄰長粄條,新埔鎮,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376440000a_000344,official_restaurant_open_data,2025 official open-data page classifies 老鄰長粄條 as 台灣小吃/台菜（Taiwanese Cuisine） with markers 粄條; 小吃; 台菜; 台灣小吃/台菜,high,"Official Tourism Administration open-data page gives update date, local government source, restaurant category and direct marker evidence. Duplicate source-url and restaurant artifact ID checked against Round010 overlay before append; one row represents one source artifact. TLS certificate validation was relaxed for metadata fetch because local Python rejected the site certificate, while the exact public URL is browser/web accessible.",SRC_R010B07_TW_376440000A_000344_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2025-05-20T08:52:15+08:00；餐飲店家類型：台灣小吃/台菜（Taiwanese Cuisine）；老鄰長粄條；台灣小吃/台菜（Taiwanese Cuisine）,粄條;小吃;台菜;台灣小吃/台菜;Taiwanese Cuisine,台灣小吃/台菜;Taiwanese Cuisine;台菜,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376440000a_000344,04f9ffb79e5c05f9,SRC_R010B07_TW_376440000A_000344_OFFICIAL,1,0.9000,0.1000,1,老鄰長粄條,secondary,0.7000,official Taiwan Tourism Administration open-data source with direct date evidence
