attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count
SRC_KHHOLD_1951_DONGMEI_FRUIT,1951,,1946-1987_taiwan_side_formation,東美鹽埕總店,Kaohsiung,,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/event/news/4784/,directory_entry,1951 Kaohsiung Yancheng Dongmei dessert and fruit shop entry,medium,Official Kaohsiung old-flavor directory; one shop entry kept as one attestation artifact.,SRC_KHHOLD_1951_DONGMEI_FRUIT,probable,Taiwan-side,"東美鹽埕總店；1951年創立、有70年歷史，堅持販售高品質的水果，到了第二代更開發出豐富多元的甜品、茶飲。",杏仁凍綠豆湯,高雄,,,https://khh.travel/zh-tw/event/news/4784/,,SRC_KHHOLD_1951_DONGMEI_FRUIT,1
SRC_KHHOLD_1946_XIANGMING_TEA,1946,,1946-1987_taiwan_side_formation,香茗茶行,Kaohsiung,,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/event/news/4784/,directory_entry,1946 Kaohsiung Xiangming tea shop entry,medium,Official Kaohsiung old-flavor directory; one shop entry kept as one attestation artifact.,SRC_KHHOLD_1946_XIANGMING_TEA,probable,Taiwan-side,"香茗茶行；香茗茶行於1946年開業，秉持誠信及專業的態度，為消費者提供安心的茶產業服務。",菊花茶,高雄,,,https://khh.travel/zh-tw/event/news/4784/,,SRC_KHHOLD_1946_XIANGMING_TEA,1
SRC_KHHOLD_1954_LAOZHENGXING,1954,,1946-1987_taiwan_side_formation,老正興菜館,Kaohsiung,,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/event/news/4784/,directory_entry,1954 Kaohsiung old restaurant Laozhengxing entry,medium,Official Kaohsiung old-flavor directory; one brand kept as one attestation artifact despite multiple local branches on page.,SRC_KHHOLD_1954_LAOZHENGXING,probable,Taiwan-side,"老正興菜館；走過一甲子歲月的滬寧老正興菜館，老正興創立於民國43年，秉持傳統江浙菜的精華。",寧式鱔糊,高雄,,,https://khh.travel/zh-tw/event/news/4784/,,SRC_KHHOLD_1954_LAOZHENGXING,1
SRC_KHHOLD_1958_LAOZHOU_DRINKS,1958,,1946-1987_taiwan_side_formation,老周冷熱飲,Kaohsiung,,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/event/news/4784/,directory_entry,1958 Kaohsiung Laozhou hot-cold dessert shop entry,medium,Official Kaohsiung old-flavor directory; one shop entry kept as one attestation artifact.,SRC_KHHOLD_1958_LAOZHOU_DRINKS,probable,Taiwan-side,"老周冷熱飲；品牌成立於1958年，二代於1981年接手經營堅持傳承保留原味。",燒麻糬,高雄,,,https://khh.travel/zh-tw/event/news/4784/,,SRC_KHHOLD_1958_LAOZHOU_DRINKS,1
SRC_KHHSHOP_1977_JIBO,1977,,1946-1987_taiwan_side_formation,雞伯,Kaohsiung,,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/783/,shop_profile,1977 Kaohsiung Ji Bo traditional Taiwanese-style restaurant profile,medium,Official Kaohsiung shop profile; exact founding year and Taiwan-style restaurant marker.,SRC_KHHSHOP_1977_JIBO,probable,Taiwan-side,"雞伯創立於民國66年（西元1977年），以土雞肉料理為主的傳統特色餐廳，現今已傳承至第三代，是代代相傳富有濃厚傳統色彩的台式餐廳。",台式餐廳,高雄,,,https://khh.travel/zh-tw/shop/gourmet/783/,,SRC_KHHSHOP_1977_JIBO,1
SRC_KHHSHOP_1971_XIANXIANG,1971,,1946-1987_taiwan_side_formation,仙香飲食店,Kaohsiung,,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/795/,shop_profile,1971 Kaohsiung Xianxiang Taiwanese traditional cooking profile,medium,Official Kaohsiung shop profile; exact ROC founding year and Taiwan traditional cooking marker.,SRC_KHHSHOP_1971_XIANXIANG,probable,Taiwan-side,"仙香餐廳創立於民國60年，是甲仙鄉道地五十多年歷史老字號山產料理餐廳，以台灣傳統烹飪廚藝為主。",台灣傳統烹飪,高雄,,,https://khh.travel/zh-tw/shop/gourmet/795/,,SRC_KHHSHOP_1971_XIANXIANG,1
SRC_KHHSHOP_1961_SANLUN,1961,,1946-1987_taiwan_side_formation,三輪的店,Kaohsiung,,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/1330/,shop_profile,1961 Kaohsiung Sanlun old street-food shop profile,medium,Official Kaohsiung shop profile; exact founding year and traditional street-food format.,SRC_KHHSHOP_1961_SANLUN,probable,Taiwan-side,"三輪的店創立於1961年，創辦人最初以三輪車在街邊販售，至成為簡樸小店，一直是在地人的下午茶熱點。",炭烤手工香腸;糯米腸,高雄,,,https://khh.travel/zh-tw/shop/gourmet/1330/,,SRC_KHHSHOP_1961_SANLUN,1
SRC_TNN_1962_MINGXIN_MAIN,1962,,1946-1987_taiwan_side_formation,明新食品-總店,Tainan,,Taiwan-side,official_tourism_profile,Tainan Travel,https://www.twtainan.net/only-for-member/zh-tw/shop/consume/1082,shop_profile,1962 Tainan Mingxin traditional bakery and local souvenir profile,medium,Official Tainan shop profile; exact ROC founding year and old-flavor product markers.,SRC_TNN_1962_MINGXIN_MAIN,probable,Taiwan-side,"明新食品（創立於1962年）已連續四年獲選為府城十大伴手禮；明新古早味肉包保留了傳統與傳承的意義。",古早味肉包;台灣土鳳梨酥,台南,,,https://www.twtainan.net/only-for-member/zh-tw/shop/consume/1082,,SRC_TNN_1962_MINGXIN_MAIN,1
SRC_TNN_1962_MIE_WANLI_LAMB,1962,,1946-1987_taiwan_side_formation,咩灣裡羊肉店,Tainan,,Taiwan-side,official_tourism_profile,Tainan Travel,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,news_profile,1962 Tainan Mie Wanli lamb restaurant Michelin news profile,medium,Official Tainan tourism news; one restaurant profile kept as one attestation artifact.,SRC_TNN_1962_MIE_WANLI_LAMB,probable,Taiwan-side,"創立於1962年的咩灣裡羊肉店由第三代接手經營，是台南本土羊肉料理的重要代表之一，主打本土山羊製作各式料理。",羊肉湯;羊肉鍋,台南,,,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,,SRC_TNN_1962_MIE_WANLI_LAMB,1
SRC_NTPT_1981_DIWANG_GINGER_DUCK,1981,,1946-1987_taiwan_side_formation,帝王食補紅面薑母鴨(創始老店),New Taipei,,Taiwan-side,official_tourism_profile,New Taipei City Travel,https://newtaipei.travel/zh-tw/shop/detail/207463,shop_profile,1981 New Taipei Diwang ginger duck Taiwanese food culture profile,medium,Official New Taipei shop profile; exact founding year and explicit Taiwan food-culture marker.,SRC_NTPT_1981_DIWANG_GINGER_DUCK,probable,Taiwan-side,"田正德創辦人在1981年草創全台第一家帝王食補薑母鴨；鵝黃色燈籠與食補香氣，營造了台灣人鬥陣圍爐吃好料的獨特飲食文化。",薑母鴨,台灣人鬥陣圍爐,,,https://newtaipei.travel/zh-tw/shop/detail/207463,,SRC_NTPT_1981_DIWANG_GINGER_DUCK,1
