attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count,novelty_score,avg_text_similarity,novelty_group_size,novelty_group_key,authority_level,authority_weight,authority_reason
SRC_R010B03_TW_NANTOU_SUIYI_2023_OFFICIAL,2023,2023-06-30,2015-2025_platformization,隨意食堂,Nantou,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000013,official_restaurant_open_data,2023 Nantou official open-data page classifies Suiyi Shitang as Taiwanese cuisine and describes old-time Taiwanese style bamboo shoots and braised pork,high,"Official Tourism Administration open-data page gives update date, county source, Taiwanese cuisine category and dish description. Duplicate source-url and artifact-key checked against Round010 overlay before append; one row represents one source artifact.",SRC_R010B03_TW_NANTOU_SUIYI_2023_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2023-06-30T17:30:00+08:00；餐飲店家類型：台灣小吃/台菜；在地飄香長達60年的「隨意食堂」，店內料理主要以古早味為風格，招牌筍絲控肉受客人愛戴。,筍絲控肉;古早味料理,台灣小吃/台菜;古早時期的台灣,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000013,0b2cb7d5e60ec1dc,SRC_R010B03_TW_NANTOU_SUIYI_2023_OFFICIAL,1,0.9000,0.1000,1,隨意食堂,secondary,0.7000,official Taiwan Tourism Administration open-data or Michelin-derived tourism source with direct date evidence
SRC_R010B03_TW_NANTOU_KOUFU_2023_OFFICIAL,2023,2023-06-30,2015-2025_platformization,口福小吃部,Nantou,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000068,official_restaurant_open_data,2023 Nantou official open-data page classifies Koufu as Taiwanese cuisine with old-flavor bamboo-shoot pork and fried chicken,high,"Official page gives update date, source agency and direct dish/category markers. Duplicate source-url and artifact-key checked against Round010 overlay before append; one row represents one source artifact.",SRC_R010B03_TW_NANTOU_KOUFU_2023_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2023-06-30T17:30:00+08:00；餐飲店家類型：台灣小吃/台菜；開業近四十年的「口福小吃部」以快炒小吃為特色，餐點以古早味料理為主，招牌筍干爌肉、酥炸嫩雞肉受饕客喜愛。,筍干爌肉;酥炸嫩雞肉;快炒小吃,台灣小吃/台菜;古早味,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000068,e619fb9a6a9ab192,SRC_R010B03_TW_NANTOU_KOUFU_2023_OFFICIAL,1,0.9000,0.1000,1,口福小吃部,secondary,0.7000,official Taiwan Tourism Administration open-data or Michelin-derived tourism source with direct date evidence
SRC_R010B03_TW_NANTOU_ASEN_2023_OFFICIAL,2023,2023-06-30,2015-2025_platformization,阿森臭豆腐蚵仔麵線,Nantou,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000078,official_restaurant_open_data,2023 Nantou official open-data page classifies Asen as Taiwanese cuisine and night-market snacks with stinky tofu and oyster vermicelli,high,"Official page gives update date, Taiwanese cuisine/night-market category and concrete dish evidence. Duplicate source-url and artifact-key checked against Round010 overlay before append; one row represents one source artifact.",SRC_R010B03_TW_NANTOU_ASEN_2023_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2023-06-30T17:30:00+08:00；餐飲店家類型：台灣小吃/台菜、夜市小吃；開業超過40年的「阿森臭豆腐蚵仔麵線」以臭豆腐與手工麵線、新鮮蚵仔製成的蚵仔麵線為招牌。,臭豆腐;蚵仔麵線;手工麵線,台灣小吃/台菜;夜市小吃,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000078,5c60952d9ea4b630,SRC_R010B03_TW_NANTOU_ASEN_2023_OFFICIAL,1,0.9000,0.1000,1,阿森臭豆腐蚵仔麵線,secondary,0.7000,official Taiwan Tourism Administration open-data or Michelin-derived tourism source with direct date evidence
SRC_R010B03_TW_NANTOU_XITOU_CUIGU_2023_OFFICIAL,2023,2023-06-30,2015-2025_platformization,溪頭翠谷餐廳,Nantou,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000074,official_restaurant_open_data,2023 Nantou official page classifies Xitou Cuigu as Taiwanese cuisine and describes mountain produce and wild vegetable dishes,high,"Official page gives update date, Taiwanese cuisine category and named local dish style. Duplicate source-url and artifact-key checked against Round010 overlay before append; one row represents one source artifact.",SRC_R010B03_TW_NANTOU_XITOU_CUIGU_2023_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2023-06-30T17:30:00+08:00；餐飲店家類型：台灣小吃/台菜；至今擁有超過40年歷史的「溪頭翠谷餐廳」，餐點主打山產野菜料理作為招牌。,山產野菜料理;素食飲食,台灣小吃/台菜;南投鹿谷,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000074,de282c382ca90ae3,SRC_R010B03_TW_NANTOU_XITOU_CUIGU_2023_OFFICIAL,1,0.9000,0.1000,1,溪頭翠谷餐廳,secondary,0.7000,official Taiwan Tourism Administration open-data or Michelin-derived tourism source with direct date evidence
SRC_R010B03_TW_NANTOU_SHUILI_LAMB_1971_OFFICIAL,1971,2023-06-30,1946-1987_taiwan_side_formation,水里羊肉王餐廳,Nantou,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000017,official_restaurant_open_data,1971 Nantou official page records Shuili Lamb King as a Taiwanese cuisine restaurant developing from a street stall with whole-lamb dishes,high,Official page gives direct 1971 founding evidence plus 2023 update date. Duplicate source-url and artifact-key checked against Round010 overlay before append; one row represents one source artifact.,SRC_R010B03_TW_NANTOU_SHUILI_LAMB_1971_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2023-06-30T17:30:00+08:00；餐飲店家類型：台灣小吃/台菜；創立於1971年的「水里羊肉王餐廳」從太平街小攤販遷至現址，以全羊料理為招牌，另有山產、野溪產、日月潭魚。,全羊料理;山產;野溪產;日月潭魚,台灣小吃/台菜;南投水里,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000017,a4db2ea72432bfa5,SRC_R010B03_TW_NANTOU_SHUILI_LAMB_1971_OFFICIAL,1,0.9000,0.1000,1,水里羊肉王餐廳,secondary,0.7000,official Taiwan Tourism Administration open-data or Michelin-derived tourism source with direct date evidence
SRC_R010B03_TW_NANTOU_ROUYUANLI_2023_OFFICIAL,2023,2023-06-30,2015-2025_platformization,肉圓李百年老店,Nantou,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000034,official_restaurant_open_data,2023 Nantou official page classifies Rouyuan Li as Taiwanese cuisine and describes century-old meatball shop with rice-paste skin,high,"Official page gives update date, Taiwanese cuisine category and dish-specific old-shop evidence. Duplicate source-url and artifact-key checked against Round010 overlay before append; one row represents one source artifact.",SRC_R010B03_TW_NANTOU_ROUYUANLI_2023_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2023-06-30T17:30:00+08:00；餐飲店家類型：台灣小吃/台菜；位於草屯的「肉圓李」已有百年歷史，招牌肉圓外皮使用萊米磨製，另有湯品、肉粽、涼圓、碗粿。,肉圓;肉粽;涼圓;碗粿,台灣小吃/台菜;百年老店,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000034,531a2d73a21e53cf,SRC_R010B03_TW_NANTOU_ROUYUANLI_2023_OFFICIAL,1,0.9000,0.1000,1,肉圓李百年老店,secondary,0.7000,official Taiwan Tourism Administration open-data or Michelin-derived tourism source with direct date evidence
SRC_R010B03_TW_NANTOU_BAZHANG_BEEFNOODLE_2023_OFFICIAL,2023,2023-06-30,2015-2025_platformization,八張牛肉麵,Nantou,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000014,official_restaurant_open_data,2023 Nantou official page classifies Bazhang Beef Noodle as Taiwanese cuisine with red-braised beef noodles dumplings and side dishes,high,"Official page gives update date, category marker and dish detail. Duplicate source-url and artifact-key checked against Round010 overlay before append; one row represents one source artifact.",SRC_R010B03_TW_NANTOU_BAZHANG_BEEFNOODLE_2023_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2023-06-30T17:30:00+08:00；餐飲店家類型：台灣小吃/台菜；擁有30年歷史的「八張牛肉麵」，招牌牛肉麵使用紅燒湯頭，搭配軟嫩牛肉與圓扁麵條，店內也有水餃、小菜、湯類。,牛肉麵;紅燒湯頭;水餃;小菜,台灣小吃/台菜;家常味,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000014,8c5e88a9ef46c030,SRC_R010B03_TW_NANTOU_BAZHANG_BEEFNOODLE_2023_OFFICIAL,1,0.9000,0.1000,1,八張牛肉麵,secondary,0.7000,official Taiwan Tourism Administration open-data or Michelin-derived tourism source with direct date evidence
SRC_R010B03_TW_TAICHUNG_ZAILAI_2025_MICHELIN_OPEN,2025,2025-08-27,2015-2025_platformization,在來,Taichung,Taiwan,Taiwan-side,official_open_data_michelin,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_a15010000h_122309,official_restaurant_open_data,2025 Tourism Administration Michelin-derived page classifies Zailai as Taiwanese cuisine and describes Chiayi rice-cake lineage,high,"Official open-data page edited from Michelin source gives update date, Taiwanese cuisine category and lineage/dish detail. Duplicate source-url and artifact-key checked against Round010 overlay before append; one row represents one source artifact.",SRC_R010B03_TW_TAICHUNG_ZAILAI_2025_MICHELIN_OPEN,verified,Taiwan-side,資料更新日期時間 2025-08-27T00:00:00+08:00；餐飲店家類型：台灣小吃/台菜；「在來」創於2023年，店家是嘉義碗粿老店後代，手藝歷經三代傳承，碗粿以每日研磨米漿蒸製，佐辣炒蘿蔔乾和蒜汁。,碗粿;辣炒蘿蔔乾;蒜汁;黑糖碗粿,台灣小吃/台菜;嘉義老店後代;三代傳承,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_a15010000h_122309,4f7d483d2380b860,SRC_R010B03_TW_TAICHUNG_ZAILAI_2025_MICHELIN_OPEN,1,0.9000,0.1000,1,在來,secondary,0.7000,official Taiwan Tourism Administration open-data or Michelin-derived tourism source with direct date evidence
SRC_R010B03_TW_NANTOU_QILINTAN_2023_OFFICIAL,2023,2023-06-30,2015-2025_platformization,麒麟潭湖濱簡餐,Nantou,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000061,official_restaurant_open_data,2023 Nantou official page classifies Qilintan as Taiwanese cuisine with tea-oil chicken bamboo-shoot pork and bamboo-shoot egg dishes,high,"Official page gives update date, category and listed signature dishes. Duplicate source-url and artifact-key checked against Round010 overlay before append; one row represents one source artifact.",SRC_R010B03_TW_NANTOU_QILINTAN_2023_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2023-06-30T17:30:00+08:00；餐飲店家類型：台灣小吃/台菜；餐點以經典中式料理為主軸，招牌菜有茶油雞、竹筍爌肉、醬筍蛋等。,茶油雞;竹筍爌肉;醬筍蛋,台灣小吃/台菜;南投鹿谷,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376480000a_000061,223b6401a9a107c8,SRC_R010B03_TW_NANTOU_QILINTAN_2023_OFFICIAL,1,0.9000,0.1000,1,麒麟潭湖濱簡餐,secondary,0.7000,official Taiwan Tourism Administration open-data or Michelin-derived tourism source with direct date evidence
SRC_R010B03_TW_CHANGHUA_SHANHAIZHEN_2023_OFFICIAL,2023,2023-02-18,2015-2025_platformization,山海珍羊肉店,Changhua,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376470000a_000195,official_restaurant_open_data,2023 Changhua official page classifies Shanhaizhen as Taiwanese cuisine and describes lamb hot pot and lamb jelly,high,"Official page gives update date, county source and dish evidence. Duplicate source-url and artifact-key checked against Round010 overlay before append; one row represents one source artifact.",SRC_R010B03_TW_CHANGHUA_SHANHAIZHEN_2023_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2023-02-18T13:21:47+08:00；餐飲店家類型：台灣小吃/台菜；山海珍羊肉店店內羊肉爐肉質新鮮，另有特殊羊肉凍料理，切成薄片滋味美妙。,羊肉爐;羊肉凍;羊肉湯,台灣小吃/台菜;彰化福興,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_376470000a_000195,c599401ebda656e9,SRC_R010B03_TW_CHANGHUA_SHANHAIZHEN_2023_OFFICIAL,1,0.9000,0.1000,1,山海珍羊肉店,secondary,0.7000,official Taiwan Tourism Administration open-data or Michelin-derived tourism source with direct date evidence
