attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count
BATCH_W_001,2020,2020-01-01,2015-2025_internet_wanghong_capital,西井村蜂蜜滷味 暴走女外科優惠名冊,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 西井村蜂蜜滷味 暴走女外科優惠名冊 in Tainan food context, with dish markers 蜂蜜豬蹄花;滷味 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch W; 300-row harvesting round checkpoint 1/3; source/date/brand key screened; not marker-split.,SRC_BATCH_W_001,probable,Taiwan,"Tainan Tourism file records 西井村蜂蜜滷味 暴走女外科優惠名冊 in Tainan food context, with dish markers 蜂蜜豬蹄花;滷味 and Taiwan/local markers 台南;臺灣.",蜂蜜豬蹄花;滷味,台南;臺灣,unknown,,https://twtainan.net/file/29163/,3f02b5121bb614a3,BATCH_W_001,1
BATCH_W_002,2020,2020-01-01,2015-2025_internet_wanghong_capital,得意蝦餅 暴走女外科優惠名冊,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 得意蝦餅 暴走女外科優惠名冊 in Tainan food context, with dish markers 蝦餅;伴手禮 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch W; 300-row harvesting round checkpoint 1/3; source/date/brand key screened; not marker-split.,SRC_BATCH_W_002,probable,Taiwan,"Tainan Tourism file records 得意蝦餅 暴走女外科優惠名冊 in Tainan food context, with dish markers 蝦餅;伴手禮 and Taiwan/local markers 台南;臺灣.",蝦餅;伴手禮,台南;臺灣,unknown,,https://twtainan.net/file/29163/,ba0032b75ba7d0ee,BATCH_W_002,1
BATCH_W_003,2020,2020-01-01,2015-2025_internet_wanghong_capital,小葉布丁 暴走女外科優惠名冊,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 小葉布丁 暴走女外科優惠名冊 in Tainan food context, with dish markers 古早味布丁;甜點 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch W; 300-row harvesting round checkpoint 1/3; source/date/brand key screened; not marker-split.,SRC_BATCH_W_003,probable,Taiwan,"Tainan Tourism file records 小葉布丁 暴走女外科優惠名冊 in Tainan food context, with dish markers 古早味布丁;甜點 and Taiwan/local markers 台南;臺灣.",古早味布丁;甜點,台南;臺灣,unknown,,https://twtainan.net/file/29163/,b543769b95e8be1c,BATCH_W_003,1
BATCH_W_004,2020,2020-01-01,2015-2025_internet_wanghong_capital,林家碗開富粿 暴走女外科優惠名冊,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 林家碗開富粿 暴走女外科優惠名冊 in Tainan food context, with dish markers 碗粿;味噌湯 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch W; 300-row harvesting round checkpoint 1/3; source/date/brand key screened; not marker-split.,SRC_BATCH_W_004,probable,Taiwan,"Tainan Tourism file records 林家碗開富粿 暴走女外科優惠名冊 in Tainan food context, with dish markers 碗粿;味噌湯 and Taiwan/local markers 台南;臺灣.",碗粿;味噌湯,台南;臺灣,unknown,,https://twtainan.net/file/29163/,5687721489db1868,BATCH_W_004,1
BATCH_W_005,2020,2020-01-01,2015-2025_internet_wanghong_capital,rhalife五味赤崁糖 暴走女外科優惠名冊,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records rhalife五味赤崁糖 暴走女外科優惠名冊 in Tainan food context, with dish markers 糖椪餅;伴手禮 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch W; 300-row harvesting round checkpoint 1/3; source/date/brand key screened; not marker-split.,SRC_BATCH_W_005,probable,Taiwan,"Tainan Tourism file records rhalife五味赤崁糖 暴走女外科優惠名冊 in Tainan food context, with dish markers 糖椪餅;伴手禮 and Taiwan/local markers 台南;臺灣.",糖椪餅;伴手禮,台南;臺灣,unknown,,https://twtainan.net/file/29163/,669626f79209c3f1,BATCH_W_005,1
BATCH_W_006,2020,2020-01-01,2015-2025_internet_wanghong_capital,章成麥芽餅 暴走女外科優惠名冊,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 章成麥芽餅 暴走女外科優惠名冊 in Tainan food context, with dish markers 麥芽餅;糕餅 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch W; 300-row harvesting round checkpoint 1/3; source/date/brand key screened; not marker-split.,SRC_BATCH_W_006,probable,Taiwan,"Tainan Tourism file records 章成麥芽餅 暴走女外科優惠名冊 in Tainan food context, with dish markers 麥芽餅;糕餅 and Taiwan/local markers 台南;臺灣.",麥芽餅;糕餅,台南;臺灣,unknown,,https://twtainan.net/file/29163/,05f4b2ea52bb58e1,BATCH_W_006,1
BATCH_W_007,2020,2020-01-01,2015-2025_internet_wanghong_capital,麻豆助碗粿 暴走女外科優惠名冊,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 麻豆助碗粿 暴走女外科優惠名冊 in Tainan food context, with dish markers 古早味碗粿;米食 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch W; 300-row harvesting round checkpoint 1/3; source/date/brand key screened; not marker-split.,SRC_BATCH_W_007,probable,Taiwan,"Tainan Tourism file records 麻豆助碗粿 暴走女外科優惠名冊 in Tainan food context, with dish markers 古早味碗粿;米食 and Taiwan/local markers 台南;臺灣.",古早味碗粿;米食,台南;臺灣,unknown,,https://twtainan.net/file/29163/,141e836af2eaf5eb,BATCH_W_007,1
BATCH_W_008,2020,2020-01-01,2015-2025_internet_wanghong_capital,禾記嫩骨飯 暴走女外科優惠名冊,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 禾記嫩骨飯 暴走女外科優惠名冊 in Tainan food context, with dish markers 嫩骨飯;飯食 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch W; 300-row harvesting round checkpoint 1/3; source/date/brand key screened; not marker-split.,SRC_BATCH_W_008,probable,Taiwan,"Tainan Tourism file records 禾記嫩骨飯 暴走女外科優惠名冊 in Tainan food context, with dish markers 嫩骨飯;飯食 and Taiwan/local markers 台南;臺灣.",嫩骨飯;飯食,台南;臺灣,unknown,,https://twtainan.net/file/29163/,d8627bb7aa663fa3,BATCH_W_008,1
BATCH_W_009,2020,2020-01-01,2015-2025_internet_wanghong_capital,村家味蘆薈麵 暴走女外科優惠名冊,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 村家味蘆薈麵 暴走女外科優惠名冊 in Tainan food context, with dish markers 蘆薈麵;麵食 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch W; 300-row harvesting round checkpoint 1/3; source/date/brand key screened; not marker-split.,SRC_BATCH_W_009,probable,Taiwan,"Tainan Tourism file records 村家味蘆薈麵 暴走女外科優惠名冊 in Tainan food context, with dish markers 蘆薈麵;麵食 and Taiwan/local markers 台南;臺灣.",蘆薈麵;麵食,台南;臺灣,unknown,,https://twtainan.net/file/29163/,7a3e080e944ab012,BATCH_W_009,1
BATCH_W_010,2020,2020-01-01,2015-2025_internet_wanghong_capital,紅磚布丁 暴走女外科優惠名冊,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 紅磚布丁 暴走女外科優惠名冊 in Tainan food context, with dish markers 布丁;甜點 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch W; 300-row harvesting round checkpoint 1/3; source/date/brand key screened; not marker-split.,SRC_BATCH_W_010,probable,Taiwan,"Tainan Tourism file records 紅磚布丁 暴走女外科優惠名冊 in Tainan food context, with dish markers 布丁;甜點 and Taiwan/local markers 台南;臺灣.",布丁;甜點,台南;臺灣,unknown,,https://twtainan.net/file/29163/,fb28b6e80058d704,BATCH_W_010,1
