attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count
BATCH_S_001,1982,1982-01-01,1946-1987_taiwan_side_formation,豐源上好吃牛肉麵,Tainan,Taiwan,Taiwan-side,public_web_profile,喵爸的部落格,https://wasai117.pixnet.net/blog/post/564887510,source_artifact_profile,豐源上好吃牛肉麵創立於1982年，在台南開店已四十年，菜單另有肉燥飯、水餃及小菜。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_001,probable,Taiwan-side,豐源上好吃牛肉麵創立於1982年，在台南開店已四十年，菜單另有肉燥飯、水餃及小菜。,肉燥飯;牛肉麵,Taiwan,,,https://wasai117.pixnet.net/blog/post/564887510,8b42492fec367553,BATCH_S_001,1
BATCH_S_002,1978,1978-01-01,1946-1987_taiwan_side_formation,清根魚湯,Tainan,Taiwan,Taiwan-side,public_web_profile,WalkerLand 樂天小高,https://www.walkerland.com.tw/article/view/167134,source_artifact_profile,清根魚湯創立於1978年1月1日，牆面菜單有肉燥飯、魚酥肉飯、香菇肉飯與各式魚料理。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_002,probable,Taiwan-side,清根魚湯創立於1978年1月1日，牆面菜單有肉燥飯、魚酥肉飯、香菇肉飯與各式魚料理。,肉燥飯;魚湯,Taiwan,,,https://www.walkerland.com.tw/article/view/167134,668b83e82294df40,BATCH_S_002,1
BATCH_S_003,1978,1978-01-01,1946-1987_taiwan_side_formation,阿江鱔魚意麵,Tainan,Taiwan,Taiwan-side,public_web_profile,FonFood store profile,https://www.fonfood.com/store/159241,source_artifact_profile,阿江鱔魚意麵創立於1978年，以獨特醬汁炒鱔魚聞名，菜單列鱔魚意麵與肉燥飯。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_003,probable,Taiwan-side,阿江鱔魚意麵創立於1978年，以獨特醬汁炒鱔魚聞名，菜單列鱔魚意麵與肉燥飯。,肉燥飯;鱔魚意麵,Taiwan,,,https://www.fonfood.com/store/159241,3c81b3baa1d1ee3a,BATCH_S_003,1
BATCH_S_004,1980,1980-01-01,1946-1987_taiwan_side_formation,古都碗粿榕樹下,Tainan,Taiwan,Taiwan-side,public_web_profile,WalkerLand 樂天小高,https://www.walkerland.com.tw/article/view/102980,source_artifact_profile,榕樹下旁的古都碗粿創立於1980年，文中記錄肉燥飯與碗粿餐點。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_004,probable,Taiwan-side,榕樹下旁的古都碗粿創立於1980年，文中記錄肉燥飯與碗粿餐點。,肉燥飯;碗粿,Taiwan,,,https://www.walkerland.com.tw/article/view/102980,f148df6dc1aa8ab5,BATCH_S_004,1
BATCH_S_005,1980,1980-01-01,1946-1987_taiwan_side_formation,古都碗粿東門總店,Tainan,Taiwan,Taiwan-side,public_web_profile,WalkerLand 樂天小高,https://www.walkerland.com.tw/article/view/104674,source_artifact_profile,古都碗粿東門總店由曾煥祥夫婦創立於1980年，菜單有肉燥飯。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_005,probable,Taiwan-side,古都碗粿東門總店由曾煥祥夫婦創立於1980年，菜單有肉燥飯。,肉燥飯;碗粿,Taiwan,,,https://www.walkerland.com.tw/article/view/104674,150aa847dbb2d3e6,BATCH_S_005,1
BATCH_S_006,1982,1982-01-01,1946-1987_taiwan_side_formation,台南紅燒浮水花枝羹,Tainan,Taiwan,Taiwan-side,public_web_profile,饗食客棧,https://i17fun.tw/braised-floating-flower-branch-soup/,source_artifact_profile,台南紅燒浮水花枝羹創立於1982年台南文賢路，菜單包含肉燥飯。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_006,probable,Taiwan-side,台南紅燒浮水花枝羹創立於1982年台南文賢路，菜單包含肉燥飯。,肉燥飯;花枝羹,Taiwan,,,https://i17fun.tw/braised-floating-flower-branch-soup/,92bad63b2b3d9fad,BATCH_S_006,1
BATCH_S_007,1936,1936-01-01,1940-1945_late_colonial_food_order,榮盛米糕,Tainan,Taiwan,Taiwan-side,municipal_profile,Tainan Tourism,https://www.twtainan.net/only-for-member/zh-tw/shop/consume/1118,source_artifact_profile,榮盛米糕第一代郭老得於昭和十一年進駐設攤賣米糕，米糕配料採用自製肉燥、魚鬆、蔥、蒜。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_007,probable,Taiwan-side,榮盛米糕第一代郭老得於昭和十一年進駐設攤賣米糕，米糕配料採用自製肉燥、魚鬆、蔥、蒜。,米糕;肉燥,Taiwan,,,https://www.twtainan.net/only-for-member/zh-tw/shop/consume/1118,1fb5c8b837c96ccf,BATCH_S_007,1
BATCH_S_008,1946,1946-01-01,1946-1987_taiwan_side_formation,老江紅茶牛奶,Kaohsiung,Taiwan,Taiwan-side,municipal_profile,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,source_artifact_profile,老江紅茶牛奶於戰後早期在高雄形成早餐茶飲與小吃記憶。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_008,probable,Taiwan-side,老江紅茶牛奶於戰後早期在高雄形成早餐茶飲與小吃記憶。,紅茶牛奶;早餐,Taiwan,,,https://khh.travel/zh-tw/event/news/4784/,86ef91a5ef6263ba,BATCH_S_008,1
BATCH_S_009,1954,1954-01-01,1946-1987_taiwan_side_formation,曾家古早味挫冰 corroboration,Kaohsiung,Taiwan,Taiwan-side,municipal_profile,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,source_artifact_profile,曾家古早味剉冰民國43年創立，在地老店持續供應古早味冰品。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_009,probable,Taiwan-side,曾家古早味剉冰民國43年創立，在地老店持續供應古早味冰品。,挫冰,Taiwan,,,https://khh.travel/zh-tw/event/news/4784/,a074b17b81c93557,BATCH_S_009,1
BATCH_S_010,1951,1951-01-01,1946-1987_taiwan_side_formation,蘇家鹽水鴨 corroboration,Kaohsiung,Taiwan,Taiwan-side,municipal_profile,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,source_artifact_profile,蘇家鹽水鴨起源於左營眷村脈絡，是高雄老味食物記憶的一部分。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_010,probable,Taiwan-side,蘇家鹽水鴨起源於左營眷村脈絡，是高雄老味食物記憶的一部分。,鹽水鴨,Taiwan,,,https://khh.travel/zh-tw/event/news/4784/,180d1a078870e5a5,BATCH_S_010,1
