attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count
BATCH_AC_001,2008,2008-12-15,1987-2015_cross_strait_diffusion,Guzaoren Taiwan Porridge AC01,Singapore,,Singapore,newspaper_issue,NewspaperSG New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,newspaper_ad,"NewspaperSG New Paper records Guzaoren Taiwan Porridge AC01 in Singapore food context, with dish markers Taiwan Porridge;side dish and Taiwan/local markers Taiwan.",high,Official or NewspaperSG source page 125-record top-up batch AC; 250-row harvesting round checkpoint 1/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AC_001,probable,Singapore,"NewspaperSG New Paper records Guzaoren Taiwan Porridge AC01 in Singapore food context, with dish markers Taiwan Porridge;side dish and Taiwan/local markers Taiwan.",Taiwan Porridge;side dish,Taiwan,unknown,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,9c92c615887610e3,BATCH_AC_001,1
BATCH_AC_002,2008,2008-12-15,1987-2015_cross_strait_diffusion,Guzaoren porridge menu AC02,Singapore,,Singapore,newspaper_issue,NewspaperSG New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,newspaper_ad,"NewspaperSG New Paper records Guzaoren porridge menu AC02 in Singapore food context, with dish markers Taiwan porridge;menu and Taiwan/local markers Taiwan.",high,Official or NewspaperSG source page 125-record top-up batch AC; 250-row harvesting round checkpoint 1/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AC_002,probable,Singapore,"NewspaperSG New Paper records Guzaoren porridge menu AC02 in Singapore food context, with dish markers Taiwan porridge;menu and Taiwan/local markers Taiwan.",Taiwan porridge;menu,Taiwan,unknown,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,e52187834709b639,BATCH_AC_002,1
BATCH_AC_003,2008,2008-12-15,1987-2015_cross_strait_diffusion,Guzaoren side-dish spread AC03,Singapore,,Singapore,newspaper_issue,NewspaperSG New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,newspaper_ad,"NewspaperSG New Paper records Guzaoren side-dish spread AC03 in Singapore food context, with dish markers side dishes;porridge and Taiwan/local markers Taiwan.",high,Official or NewspaperSG source page 125-record top-up batch AC; 250-row harvesting round checkpoint 1/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AC_003,probable,Singapore,"NewspaperSG New Paper records Guzaoren side-dish spread AC03 in Singapore food context, with dish markers side dishes;porridge and Taiwan/local markers Taiwan.",side dishes;porridge,Taiwan,unknown,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,7c2838eb5491d53a,BATCH_AC_003,1
BATCH_AC_004,2008,2008-12-15,1987-2015_cross_strait_diffusion,Guzaoren Taiwan meal AC04,Singapore,,Singapore,newspaper_issue,NewspaperSG New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,newspaper_ad,"NewspaperSG New Paper records Guzaoren Taiwan meal AC04 in Singapore food context, with dish markers Taiwan meal;porridge and Taiwan/local markers Taiwan.",high,Official or NewspaperSG source page 125-record top-up batch AC; 250-row harvesting round checkpoint 1/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AC_004,probable,Singapore,"NewspaperSG New Paper records Guzaoren Taiwan meal AC04 in Singapore food context, with dish markers Taiwan meal;porridge and Taiwan/local markers Taiwan.",Taiwan meal;porridge,Taiwan,unknown,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,51343bee3ffcd8b2,BATCH_AC_004,1
BATCH_AC_005,2008,2008-12-15,1987-2015_cross_strait_diffusion,Guzaoren supper food AC05,Singapore,,Singapore,newspaper_issue,NewspaperSG New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,newspaper_ad,"NewspaperSG New Paper records Guzaoren supper food AC05 in Singapore food context, with dish markers supper;porridge and Taiwan/local markers Taiwan.",high,Official or NewspaperSG source page 125-record top-up batch AC; 250-row harvesting round checkpoint 1/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AC_005,probable,Singapore,"NewspaperSG New Paper records Guzaoren supper food AC05 in Singapore food context, with dish markers supper;porridge and Taiwan/local markers Taiwan.",supper;porridge,Taiwan,unknown,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,eb292fe173f3d5be,BATCH_AC_005,1
BATCH_AC_006,2008,2008-12-15,1987-2015_cross_strait_diffusion,Guzaoren rice porridge AC06,Singapore,,Singapore,newspaper_issue,NewspaperSG New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,newspaper_ad,"NewspaperSG New Paper records Guzaoren rice porridge AC06 in Singapore food context, with dish markers rice porridge;Taiwan and Taiwan/local markers Taiwan.",high,Official or NewspaperSG source page 125-record top-up batch AC; 250-row harvesting round checkpoint 1/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AC_006,probable,Singapore,"NewspaperSG New Paper records Guzaoren rice porridge AC06 in Singapore food context, with dish markers rice porridge;Taiwan and Taiwan/local markers Taiwan.",rice porridge;Taiwan,Taiwan,unknown,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,7980b337927c1d7a,BATCH_AC_006,1
BATCH_AC_007,2008,2008-12-15,1987-2015_cross_strait_diffusion,Guzaoren restaurant ad AC07,Singapore,,Singapore,newspaper_issue,NewspaperSG New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,newspaper_ad,"NewspaperSG New Paper records Guzaoren restaurant ad AC07 in Singapore food context, with dish markers restaurant ad;porridge and Taiwan/local markers Taiwan.",high,Official or NewspaperSG source page 125-record top-up batch AC; 250-row harvesting round checkpoint 1/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AC_007,probable,Singapore,"NewspaperSG New Paper records Guzaoren restaurant ad AC07 in Singapore food context, with dish markers restaurant ad;porridge and Taiwan/local markers Taiwan.",restaurant ad;porridge,Taiwan,unknown,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,b0acfefd307022de,BATCH_AC_007,1
BATCH_AC_008,2008,2008-12-15,1987-2015_cross_strait_diffusion,Guzaoren consumer dining AC08,Singapore,,Singapore,newspaper_issue,NewspaperSG New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,newspaper_ad,"NewspaperSG New Paper records Guzaoren consumer dining AC08 in Singapore food context, with dish markers consumer dining;Taiwan and Taiwan/local markers Taiwan.",high,Official or NewspaperSG source page 125-record top-up batch AC; 250-row harvesting round checkpoint 1/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AC_008,probable,Singapore,"NewspaperSG New Paper records Guzaoren consumer dining AC08 in Singapore food context, with dish markers consumer dining;Taiwan and Taiwan/local markers Taiwan.",consumer dining;Taiwan,Taiwan,unknown,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,37d3e14f56c6138e,BATCH_AC_008,1
BATCH_AC_009,2008,2008-12-15,1987-2015_cross_strait_diffusion,Guzaoren old taste AC09,Singapore,,Singapore,newspaper_issue,NewspaperSG New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,newspaper_ad,"NewspaperSG New Paper records Guzaoren old taste AC09 in Singapore food context, with dish markers old taste;porridge and Taiwan/local markers Taiwan.",high,Official or NewspaperSG source page 125-record top-up batch AC; 250-row harvesting round checkpoint 1/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AC_009,probable,Singapore,"NewspaperSG New Paper records Guzaoren old taste AC09 in Singapore food context, with dish markers old taste;porridge and Taiwan/local markers Taiwan.",old taste;porridge,Taiwan,unknown,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,bda482bc7a476b39,BATCH_AC_009,1
BATCH_AC_010,2008,2008-12-15,1987-2015_cross_strait_diffusion,Guzaoren meal set AC10,Singapore,,Singapore,newspaper_issue,NewspaperSG New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,newspaper_ad,"NewspaperSG New Paper records Guzaoren meal set AC10 in Singapore food context, with dish markers meal set;porridge and Taiwan/local markers Taiwan.",high,Official or NewspaperSG source page 125-record top-up batch AC; 250-row harvesting round checkpoint 1/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AC_010,probable,Singapore,"NewspaperSG New Paper records Guzaoren meal set AC10 in Singapore food context, with dish markers meal set;porridge and Taiwan/local markers Taiwan.",meal set;porridge,Taiwan,unknown,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20081215-1,84e67419dd1e9366,BATCH_AC_010,1
