attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count
BATCH_R_001,1959,1959-01-01,1946-1987_taiwan_side_formation,德春米糕,Tainan,Taiwan,Taiwan-side,public_web_profile,Tainan Lohas,https://www.tainanlohas.cc/2022/12/Tainan-market-worker-series-2.html,source_artifact_profile,德春米糕由麻豆米糕師傅盧德春創立，民國48年退伍後在中央市場路邊擺攤賣米糕。,medium,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_001,probable,Taiwan-side,德春米糕由麻豆米糕師傅盧德春創立，民國48年退伍後在中央市場路邊擺攤賣米糕。,米糕;肉燥,Taiwan,,,https://www.tainanlohas.cc/2022/12/Tainan-market-worker-series-2.html,cb19c669ca3dbe32,BATCH_R_001,1
BATCH_R_002,1962,1962-01-01,1946-1987_taiwan_side_formation,福生小食店,Tainan,Taiwan,Taiwan-side,municipal_profile,Tainan Tourism food festival file,https://www.twtainan.net/file/1792,source_artifact_profile,福生小食店擁有五十年的老經驗，主要販售肉燥飯、香菇肉飯、魚酥飯以及各式新鮮魚料理。,low,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_002,candidate,Taiwan-side,福生小食店擁有五十年的老經驗，主要販售肉燥飯、香菇肉飯、魚酥飯以及各式新鮮魚料理。,肉燥飯;魚酥飯,Taiwan,,,https://www.twtainan.net/file/1792,561514fef9cda458,BATCH_R_002,1
BATCH_R_003,1963,1963-01-01,1946-1987_taiwan_side_formation,福生小食店 2013 food-festival profile,Tainan,Taiwan,Taiwan-side,municipal_profile,Tainan Tourism 2013 food festival,https://www.twtainan.net/zh-tw/Event/NewsDetail/2089,source_artifact_profile,福生小食店賣魚丸湯、肉燥飯、魚皮湯、虱目魚肚湯、肉燥米糕，做了五十年多。,low,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_003,candidate,Taiwan-side,福生小食店賣魚丸湯、肉燥飯、魚皮湯、虱目魚肚湯、肉燥米糕，做了五十年多。,肉燥飯;肉燥米糕,Taiwan,,,https://www.twtainan.net/zh-tw/Event/NewsDetail/2089,0fe08e06966604b1,BATCH_R_003,1
BATCH_R_004,1963,1963-01-01,1946-1987_taiwan_side_formation,阿和肉燥飯,Tainan,Taiwan,Taiwan-side,municipal_profile,Tainan Tourism 2013 food festival,https://www.twtainan.net/zh-tw/Event/NewsDetail/2089,source_artifact_profile,阿和肉燥飯，台南市中西區府前路一段12號；老艾只要肉燥飯和虱目魚魚肚湯。,low,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_004,candidate,Taiwan-side,阿和肉燥飯，台南市中西區府前路一段12號；老艾只要肉燥飯和虱目魚魚肚湯。,肉燥飯,Taiwan,,,https://www.twtainan.net/zh-tw/Event/NewsDetail/2089,e53027d77faa482f,BATCH_R_004,1
BATCH_R_005,1972,1972-01-01,1946-1987_taiwan_side_formation,泉成點心店,Tainan,Taiwan,Taiwan-side,municipal_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/2059/,source_artifact_profile,50年老店，店裡包含麵食、肉燥飯、炸蝦卷、炸花枝、炸蝦丸、虱目魚丸、魚皮湯。,low,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_005,candidate,Taiwan-side,50年老店，店裡包含麵食、肉燥飯、炸蝦卷、炸花枝、炸蝦丸、虱目魚丸、魚皮湯。,肉燥飯,Taiwan,,,https://www.twtainan.net/zh-tw/shop/consume/2059/,2275cd9b6dcb5fb9,BATCH_R_005,1
BATCH_R_006,1972,1972-01-01,1946-1987_taiwan_side_formation,江川肉燥飯 official tourism profile,Tainan,Taiwan,Taiwan-side,municipal_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/1484/,source_artifact_profile,江川肉燥飯已經開業超過半世紀，目前還是維持著傳統飯桌方式經營。,low,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_006,candidate,Taiwan-side,江川肉燥飯已經開業超過半世紀，目前還是維持著傳統飯桌方式經營。,肉燥飯,Taiwan,,,https://www.twtainan.net/zh-tw/shop/consume/1484/,376a639520746860,BATCH_R_006,1
BATCH_R_007,1952,1952-01-01,1946-1987_taiwan_side_formation,好口味豬血湯,Kaohsiung,Taiwan,Taiwan-side,public_web_profile,iFoodie / Kaohsiung food blogs,https://ifoodie.tw/restaurant/61ee7e32baf6d35bef8a042e-%E5%A5%BD%E5%8F%A3%E5%91%B3%E8%B1%AC%E8%A1%80%E6%B9%AF,source_artifact_profile,好口味豬血湯傳承70古早味，菜色包含豬血湯、炒米粉、炒麵、肉燥飯。,low,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_007,candidate,Taiwan-side,好口味豬血湯傳承70古早味，菜色包含豬血湯、炒米粉、炒麵、肉燥飯。,肉燥飯,Taiwan,,,https://ifoodie.tw/restaurant/61ee7e32baf6d35bef8a042e-%E5%A5%BD%E5%8F%A3%E5%91%B3%E8%B1%AC%E8%A1%80%E6%B9%AF,dc1a52530fe4cb6b,BATCH_R_007,1
BATCH_R_008,1950,1950-01-01,1946-1987_taiwan_side_formation,七賢鴨肉飯,Kaohsiung,Taiwan,Taiwan-side,public_web_profile,Zanzan Kaohsiung duck-rice guide,https://zanzan.tw/archives/68703,source_artifact_profile,七賢鴨肉飯創立於1950年代，至今超過七十年，是許多老高雄人的記憶座標。,low,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_008,candidate,Taiwan-side,七賢鴨肉飯創立於1950年代，至今超過七十年，是許多老高雄人的記憶座標。,鴨肉飯,Taiwan,,,https://zanzan.tw/archives/68703,6d43b15816b2b495,BATCH_R_008,1
BATCH_R_009,1980,1980-01-01,1946-1987_taiwan_side_formation,旗山足好肉燥飯,Kaohsiung,Taiwan,Taiwan-side,public_web_profile,Inmap Kaohsiung food map,https://inmap.tw/archives/28683,source_artifact_profile,旗山在地人常來光顧的老味道，招牌打的是肉燥飯，焢肉飯、肉羹湯、什錦菜湯也受歡迎。,low,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_009,candidate,Taiwan-side,旗山在地人常來光顧的老味道，招牌打的是肉燥飯，焢肉飯、肉羹湯、什錦菜湯也受歡迎。,肉燥飯,Taiwan,,,https://inmap.tw/archives/28683,9dccbbe7f953ca00,BATCH_R_009,1
BATCH_R_010,2018,2018-01-01,2014-2020_pre_wanghong_platformization,弘記肉燥飯舖,Kaohsiung,Taiwan,Taiwan-side,municipal_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/789/,source_artifact_profile,弘記創立於2018年，2020年獲選高雄十大肉燥飯，2022年榮獲米其林必比登推介。,medium,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_010,probable,Taiwan-side,弘記創立於2018年，2020年獲選高雄十大肉燥飯，2022年榮獲米其林必比登推介。,肉燥飯,Taiwan,,,https://khh.travel/zh-tw/shop/gourmet/789/,15a0bc8caa028766,BATCH_R_010,1
